"Node","X","Y","Z","Displacement in X","Displacement in Y","Displacement in Z","Displacement Magnitude"
193,10,70,255,-1.88556793470398E-05,2.6629766921255E-07,3.73147610319191E-06,1.92232013981985E-05
194,10,70,270,-1.781953504928E-05,-4.91374073968137E-07,3.58704509361624E-06,1.81836236860733E-05
195,20,70,270,-1.78123788043135E-05,-1.42494093538306E-07,2.94274988723491E-06,1.80543878360323E-05
196,20,70,255,-1.88304638950262E-05,-1.41987919079683E-07,3.00172307860317E-06,1.90687407164624E-05
197,115,70,5,-3.73604444018289E-05,1.74522840145308E-06,-3.62415255608504E-06,3.75763637121152E-05
198,115,70,20,-3.60200579138973E-05,1.92473032284535E-06,-3.68660016440583E-06,3.62593461015004E-05
199,105,70,20,-3.591297103549E-05,7.55561081992554E-07,-2.97658656363336E-06,3.60440345787673E-05
200,105,70,5,-3.71722191154098E-05,-1.76266496640371E-07,-2.94263473706377E-06,3.72889265471353E-05
201,115,70,255,-1.74976481616017E-05,8.57407388682661E-07,-3.56625464302273E-06,1.78779476114081E-05
202,115,70,270,-1.6420018899213E-05,1.57290206495457E-06,-3.47220383830787E-06,1.68566675547455E-05
203,105,70,270,-1.65522942110895E-05,-5.50311215431413E-08,-2.81743868956427E-06,1.67904566002315E-05
204,105,70,255,-1.76478407725063E-05,-1.74276657458358E-08,-2.79162740655621E-06,1.78672821445318E-05
205,10,70,-75,-4.22898041170622E-05,5.48790193322374E-07,3.56841109664126E-06,4.2443636280253E-05
206,20,70,-75,-4.21799045433135E-05,-7.70851471744985E-07,2.78836619284661E-06,4.22789965029912E-05
207,115,70,-75,-4.1703747582968E-05,5.05484377681206E-07,-3.64839154231173E-06,4.18660821879239E-05
208,105,70,-75,-4.17879140791763E-05,1.77248139124355E-06,-3.27073295415172E-06,4.1953178037287E-05
209,105,70,345,-1.21502589206489E-05,1.11218876528538E-06,-2.87387983621631E-06,1.25349487833595E-05
210,115,70,345,-1.21899726037197E-05,7.98000859924425E-07,-3.51025177309542E-06,1.2710393580153E-05
211,20,70,345,-1.19470946578226E-05,-1.60197238614802E-06,2.80967254310973E-06,1.2377142080806E-05
212,10,70,345,-1.19448504621719E-05,-1.42193934708325E-06,3.63672472483624E-06,1.25669061743401E-05
